id,name,restype,repo_owner,repo_name,repo_commit_hash,icon,cover,tags,device_vendors,devices,paid_type
979869821200,TIME,watchface,Eric-qiqi,TIME-for-astrobox,38871be,media/容器 113.png,media/容器 110.png,简约,xiaomi,xmb10p,
