id,name,restype,repo_owner,repo_name,repo_commit_hash,icon,cover,tags,device_vendors,devices,paid_type
979860789498,炫彩眼眸二次元少女,watchface,tapt520,astrobox-resource-979860789498,a1d132e,media/5265.png,media/5272.png,表盘,xiaomi,xmb9p,
