id,name,restype,repo_owner,repo_name,repo_commit_hash,icon,cover,tags,device_vendors,devices,paid_type
979877363482,一人之下（冯宝宝动态）,watchface,Zw-xuandong,yrzx,0b00863,media/CROP_20260825_115546_199.png,media/CROP_20260825_115613_641.png,表盘,xiaomi,xmb9p,
