id,name,restype,repo_owner,repo_name,repo_commit_hash,icon,cover,tags,device_vendors,devices,paid_type
com.application.watch.classschedule,Ev课程表,quick_app,guomengtao,astrobox-resource-com-application-watch-classschedule,e687e6f,media/logo-F-Ev渐变字母-192.png,media/展示图6-周视图总览-1200x800.png,课程表,xiaomi,xmb10p,
