id,name,restype,repo_owner,repo_name,repo_commit_hash,icon,cover,tags,device_vendors,devices,paid_type
com.dungeon.hero,点阵勇者,quick_app,tapt520,astrobox-resource-com-dungeon-hero,e5fb4db,media/4878.png,media/4879.png,养成类,xiaomi,xmb9p,
