id,name,restype,repo_owner,repo_name,repo_commit_hash,icon,cover,tags,device_vendors,devices,paid_type
com.xiuxian.band9pro,修仙,quick_app,li231129,astrobox-resource-com.xiuxian.band9pro,54c297a,media/icon.webp,media/cover.webp,修仙,xiaomi,xmb9p,
